method,frame,lpips,temporal_mse,tlpips_delta
Fine-tuned Real-ESRGAN,002/00000058,0.14784952998161316,0.0005392454913817346,0.1486150026321411
Fine-tuned Real-ESRGAN,002/00000059,0.1602410227060318,0.0005581986624747515,0.14439210295677185
Fine-tuned Real-ESRGAN,002/00000060,0.15323840081691742,0.0005812347517348826,0.1553543359041214
Fine-tuned Real-ESRGAN,002/00000061,0.15056151151657104,0.0005717746680602431,0.14834356307983398
Fine-tuned Real-ESRGAN,002/00000062,0.14205260574817657,0.0005584608297795057,0.14799940586090088
Fine-tuned Real-ESRGAN,002/00000063,0.16327235102653503,0.0005662320181727409,0.14698205888271332
Fine-tuned Real-ESRGAN,002/00000064,0.15455381572246552,0.0005864835693500936,0.15388867259025574
Fine-tuned Real-ESRGAN,002/00000065,0.1461542844772339,0.0005788968992419541,0.14857840538024902
Fine-tuned Real-ESRGAN,002/00000066,0.15235400199890137,0.0006073564291000366,0.15063348412513733
Fine-tuned Real-ESRGAN,002/00000067,0.14563122391700745,0.000610954943113029,0.14512212574481964
Fine-tuned Real-ESRGAN,002/00000068,0.14485783874988556,0.0005654124543070793,0.1435207724571228
Fine-tuned Real-ESRGAN,002/00000069,0.16369111835956573,0.0005879977834410965,0.1483003795146942
Fine-tuned Real-ESRGAN,002/00000070,0.1649932861328125,0.0006224775570444763,0.15695033967494965
Fine-tuned Real-ESRGAN,002/00000071,0.16339023411273956,0.000649836438242346,0.1629856377840042
Fine-tuned Real-ESRGAN,002/00000072,0.16577890515327454,0.000670677050948143,0.15508899092674255
Fine-tuned Real-ESRGAN,002/00000073,0.16092999279499054,0.0006443778984248638,0.1644485890865326
Fine-tuned Real-ESRGAN,002/00000074,0.17422649264335632,0.0006598673644475639,0.1658615618944168
Fine-tuned Real-ESRGAN,002/00000075,0.16610181331634521,0.0006613147561438382,0.17301605641841888
Fine-tuned Real-ESRGAN,002/00000076,0.16363278031349182,0.000646292872261256,0.16431450843811035
Fine-tuned Real-ESRGAN,002/00000077,0.17090794444084167,0.0006380499107763171,0.16651977598667145
Fine-tuned Real-ESRGAN,002/00000078,0.16154217720031738,0.0006664486136287451,0.16504740715026855
Fine-tuned Real-ESRGAN,002/00000079,0.17307260632514954,0.0006874367245472968,0.1656855046749115
Fine-tuned Real-ESRGAN,002/00000080,0.17051172256469727,0.0007034135051071644,0.17338968813419342
Fine-tuned Real-ESRGAN,002/00000081,0.1701703518629074,0.00067862932337448,0.17279434204101562
Fine-tuned Real-ESRGAN,002/00000082,0.16649959981441498,0.0006642085500061512,0.17241063714027405
Fine-tuned Real-ESRGAN,002/00000083,0.17838898301124573,0.000674873124808073,0.16629859805107117
Fine-tuned Real-ESRGAN,002/00000084,0.16310299932956696,0.0006651759031228721,0.16867400705814362
Fine-tuned Real-ESRGAN,002/00000085,0.15083834528923035,0.0005740084452554584,0.15497666597366333
Fine-tuned Real-ESRGAN,002/00000086,0.12469953298568726,0.0004929833230562508,0.1343483328819275
Fine-tuned Real-ESRGAN,002/00000087,0.15336132049560547,0.0005513208452612162,0.13659518957138062
Fine-tuned Real-ESRGAN,002/00000088,0.15525774657726288,0.0006272012833505869,0.15463483333587646
Fine-tuned Real-ESRGAN,002/00000089,0.17137211561203003,0.0006281686946749687,0.16398592293262482
Fine-tuned Real-ESRGAN,002/00000090,0.16561953723430634,0.000647030072286725,0.16313941776752472
Fine-tuned Real-ESRGAN,002/00000091,0.15435999631881714,0.0006052929093129933,0.1581287533044815
Fine-tuned Real-ESRGAN,002/00000092,0.1514861136674881,0.0005393361789174378,0.15201705694198608
Fine-tuned Real-ESRGAN,002/00000093,0.15560120344161987,0.0005553467199206352,0.15305452048778534
Fine-tuned Real-ESRGAN,002/00000094,0.16622406244277954,0.0006092144758440554,0.15886706113815308
Fine-tuned Real-ESRGAN,002/00000095,0.17662429809570312,0.000651886744890362,0.16735732555389404
Fine-tuned Real-ESRGAN,002/00000096,0.16122211515903473,0.0006539697060361505,0.16133235394954681
Fine-tuned Real-ESRGAN,002/00000097,0.177137553691864,0.0006541508482769132,0.16844779253005981
Fine-tuned Real-ESRGAN,002/00000098,0.17440640926361084,0.0006565491785295308,0.17400723695755005
Fine-tuned Real-ESRGAN,002/00000099,0.1750260591506958,0.0006670030998066068,0.17155662178993225
Direction C Hybrid,000/00000000,0.19553232192993164,,
Direction C Hybrid,000/00000001,0.19361096620559692,0.00038666778709739447,0.18753528594970703
Direction C Hybrid,000/00000002,0.19397073984146118,0.00039502509753219783,0.18812480568885803
Direction C Hybrid,000/00000003,0.20453593134880066,0.000408062303904444,0.1950618028640747
Direction C Hybrid,000/00000004,0.21087989211082458,0.0004116239433642477,0.201189786195755
Direction C Hybrid,000/00000005,0.2267707735300064,0.0004211445339024067,0.21315397322177887
Direction C Hybrid,000/00000006,0.21338021755218506,0.0004037507460452616,0.2104707658290863
Direction C Hybrid,000/00000007,0.21112187206745148,0.0003915232664439827,0.2033776342868805
Direction C Hybrid,000/00000008,0.20910517871379852,0.00040455174166709185,0.20598286390304565
Direction C Hybrid,000/00000009,0.19869887828826904,0.0004041997599415481,0.19984783232212067
Direction C Hybrid,000/00000010,0.18969719111919403,0.0004134255868848413,0.18991106748580933
Direction C Hybrid,000/00000011,0.19626477360725403,0.0004187168087810278,0.18899764120578766
Direction C Hybrid,000/00000012,0.2092287838459015,0.00042816417408175766,0.19886010885238647
Direction C Hybrid,000/00000013,0.2171124517917633,0.00044047198025509715,0.20701681077480316
Direction C Hybrid,000/00000014,0.19711194932460785,0.00043512610136531293,0.19914446771144867
Direction C Hybrid,000/00000015,0.19800446927547455,0.0004096820193808526,0.1854560673236847
Direction C Hybrid,000/00000016,0.2039215862751007,0.0004221500421408564,0.19367718696594238
Direction C Hybrid,000/00000017,0.20945991575717926,0.0004458732146304101,0.2019413411617279
Direction C Hybrid,000/00000018,0.20089830458164215,0.0004282538138795644,0.19774073362350464
Direction C Hybrid,000/00000019,0.20631149411201477,0.0004321234009694308,0.19712525606155396
Direction C Hybrid,000/00000020,0.22457093000411987,0.00043372574145905674,0.2116260677576065
Direction C Hybrid,000/00000021,0.23372414708137512,0.0004477415350265801,0.2206239253282547
Direction C Hybrid,000/00000022,0.21657676994800568,0.0004494311287999153,0.21954351663589478
Direction C Hybrid,000/00000023,0.21783696115016937,0.0004413429996930063,0.2149774730205536
Direction C Hybrid,000/00000024,0.21285070478916168,0.0004550869343802333,0.20868796110153198
Direction C Hybrid,000/00000025,0.20963802933692932,0.00044712371891364455,0.20428505539894104
Direction C Hybrid,000/00000026,0.19713661074638367,0.0004538295906968415,0.1998956948518753
Direction C Hybrid,000/00000027,0.2014763355255127,0.00046060315798968077,0.19825299084186554
Direction C Hybrid,000/00000028,0.20639385282993317,0.00044853889266960323,0.20521047711372375
Direction C Hybrid,000/00000029,0.21169401705265045,0.00044193206122145057,0.20718856155872345
Direction C Hybrid,000/00000030,0.2026604413986206,0.00043287896551191807,0.2003881186246872
Direction C Hybrid,000/00000031,0.19913707673549652,0.0004179521929472685,0.19963108003139496
Direction C Hybrid,000/00000032,0.20421797037124634,0.00044258518028073013,0.19619950652122498
Direction C Hybrid,000/00000033,0.20902931690216064,0.00044144189450889826,0.20082025229930878
Direction C Hybrid,000/00000034,0.20165888965129852,0.0004397903976496309,0.200006902217865
Direction C Hybrid,000/00000035,0.20027807354927063,0.00043661685776896775,0.19606967270374298
Direction C Hybrid,000/00000036,0.20371216535568237,0.0004384175408631563,0.19822478294372559
Direction C Hybrid,000/00000037,0.21563556790351868,0.00043799541890621185,0.20242314040660858
Direction C Hybrid,000/00000038,0.1976449340581894,0.0004336991114541888,0.19762979447841644
Direction C Hybrid,000/00000039,0.18999457359313965,0.0004114363400731236,0.18879671394824982
Direction C Hybrid,000/00000040,0.19144399464130402,0.00041549510206095874,0.19128671288490295
Direction C Hybrid,000/00000041,0.19518597424030304,0.00042735267197713256,0.18237410485744476
Direction C Hybrid,000/00000042,0.1883770078420639,0.0004142662219237536,0.18915659189224243
Direction C Hybrid,000/00000043,0.19555337727069855,0.00039570056833326817,0.18595516681671143
Direction C Hybrid,000/00000044,0.20054346323013306,0.0003966404765378684,0.18880099058151245
Direction C Hybrid,000/00000045,0.20679953694343567,0.0004065365355927497,0.20013560354709625
Direction C Hybrid,000/00000046,0.20327803492546082,0.0004011727578472346,0.20154905319213867
Direction C Hybrid,000/00000047,0.20750100910663605,0.0003970930411014706,0.19937512278556824
Direction C Hybrid,000/00000048,0.20511963963508606,0.0004116274358239025,0.202042818069458
Direction C Hybrid,000/00000049,0.2085220366716385,0.00043105645454488695,0.20652316510677338
Direction C Hybrid,000/00000050,0.19538456201553345,0.0004388923989608884,0.2003527581691742
Direction C Hybrid,000/00000051,0.18905064463615417,0.0004356483987066895,0.19692671298980713
Direction C Hybrid,000/00000052,0.18390566110610962,0.000438371003838256,0.19345617294311523
Direction C Hybrid,000/00000053,0.18516767024993896,0.00045799202052876353,0.18879112601280212
Direction C Hybrid,000/00000054,0.18169152736663818,0.000459072005469352,0.17660890519618988
Direction C Hybrid,000/00000055,0.1855859011411667,0.00044074756442569196,0.18107455968856812
Direction C Hybrid,000/00000056,0.19105467200279236,0.0004318067221902311,0.1886027306318283
Direction C Hybrid,000/00000057,0.1960856169462204,0.00044138514203950763,0.193503737449646
Direction C Hybrid,000/00000058,0.1886490285396576,0.0004306589253246784,0.19027435779571533
Direction C Hybrid,000/00000059,0.19413021206855774,0.0004213117645122111,0.19231267273426056
Direction C Hybrid,000/00000060,0.1949356645345688,0.00043462144094519317,0.18764951825141907
Direction C Hybrid,000/00000061,0.1965847909450531,0.0004498886119108647,0.18975667655467987
Direction C Hybrid,000/00000062,0.19836997985839844,0.0004579612868838012,0.186397522687912
Direction C Hybrid,000/00000063,0.19435638189315796,0.00045026963925920427,0.1909392923116684
Direction C Hybrid,000/00000064,0.18558478355407715,0.00043932467815466225,0.18812067806720734
Direction C Hybrid,000/00000065,0.19311243295669556,0.0004392421687953174,0.18711711466312408
Direction C Hybrid,000/00000066,0.1942640095949173,0.0004307064227759838,0.18307219445705414
Direction C Hybrid,000/00000067,0.19731976091861725,0.00042009184835478663,0.18488317728042603
Direction C Hybrid,000/00000068,0.2084256112575531,0.0004290961369406432,0.19819794595241547
Direction C Hybrid,000/00000069,0.21934428811073303,0.00044306181371212006,0.20461565256118774
Direction C Hybrid,000/00000070,0.21058335900306702,0.0004398845776449889,0.2047966718673706
Direction C Hybrid,000/00000071,0.21302250027656555,0.0004352276446297765,0.19861970841884613
Direction C Hybrid,000/00000072,0.22068893909454346,0.00045457741362042725,0.20978650450706482
Direction C Hybrid,000/00000073,0.2287287712097168,0.00046949784155003726,0.21276229619979858
Direction C Hybrid,000/00000074,0.2232680469751358,0.0004612756602000445,0.2176991105079651
Direction C Hybrid,000/00000075,0.22493642568588257,0.00045651060645468533,0.2158031016588211
Direction C Hybrid,000/00000076,0.21722283959388733,0.000472601386718452,0.21641521155834198
Direction C Hybrid,000/00000077,0.21420824527740479,0.00048049353063106537,0.21158502995967865
Direction C Hybrid,000/00000078,0.20217406749725342,0.00047460192581638694,0.20692037045955658
Direction C Hybrid,000/00000079,0.1941622644662857,0.0004670761991292238,0.20165987312793732
Direction C Hybrid,000/00000080,0.19707953929901123,0.00048724687076173723,0.1967359185218811
Direction C Hybrid,000/00000081,0.19118770956993103,0.0004795141867361963,0.19537319242954254
Direction C Hybrid,000/00000082,0.18105408549308777,0.0004889161209575832,0.1922999620437622
Direction C Hybrid,000/00000083,0.18496373295783997,0.00048367519048042595,0.19263017177581787
Direction C Hybrid,000/00000084,0.19694331288337708,0.0005027448059991002,0.1989435851573944
Direction C Hybrid,000/00000085,0.20301444828510284,0.0005428868462331593,0.19659866392612457
Direction C Hybrid,000/00000086,0.21056635677814484,0.000573424156755209,0.2085772007703781
Direction C Hybrid,000/00000087,0.2125910520553589,0.0005882680998183787,0.20165380835533142
Direction C Hybrid,000/00000088,0.19930633902549744,0.0005810968577861786,0.1989045888185501
Direction C Hybrid,000/00000089,0.1998632550239563,0.0005935065564699471,0.1981056034564972
Direction C Hybrid,000/00000090,0.1725824475288391,0.0005708608659915626,0.18164940178394318
Direction C Hybrid,000/00000091,0.16628754138946533,0.0004989807493984699,0.16540184617042542
Direction C Hybrid,000/00000092,0.16991092264652252,0.000458731286926195,0.1689634621143341
Direction C Hybrid,000/00000093,0.17780087888240814,0.0004633624048437923,0.1662023961544037
Direction C Hybrid,000/00000094,0.17866578698158264,0.00046260334784165025,0.16881687939167023
Direction C Hybrid,000/00000095,0.1881236433982849,0.00046062757610343397,0.18128252029418945
Direction C Hybrid,000/00000096,0.19826678931713104,0.000447875790996477,0.19554081559181213
Direction C Hybrid,000/00000097,0.1994519978761673,0.0004565684066619724,0.19426408410072327
Direction C Hybrid,000/00000098,0.19771303236484528,0.0004710761713795364,0.20270763337612152
Direction C Hybrid,000/00000099,0.20239096879959106,0.0004788323713000864,0.20438364148139954
Direction C Hybrid,001/00000000,0.2084287703037262,0.00046854937681928277,0.2102619707584381
Direction C Hybrid,001/00000001,0.20382896065711975,0.0004189555183984339,0.1899924874305725
Direction C Hybrid,001/00000002,0.1916377693414688,0.00040819781133905053,0.18059088289737701
Direction C Hybrid,001/00000003,0.19272936880588531,0.0004364819033071399,0.17557497322559357
Direction C Hybrid,001/00000004,0.20822948217391968,0.000438964634668082,0.17962273955345154
Direction C Hybrid,001/00000005,0.2122126668691635,0.00045668944949284196,0.19866904616355896
Direction C Hybrid,001/00000006,0.17889681458473206,0.00042940935236401856,0.17916953563690186
Direction C Hybrid,001/00000007,0.18075822293758392,0.000376842450350523,0.16520825028419495
Direction C Hybrid,001/00000008,0.18075807392597198,0.0004283547750674188,0.15787139534950256
Direction C Hybrid,001/00000009,0.1794750839471817,0.000434853951446712,0.16557817161083221
Direction C Hybrid,001/00000010,0.17376337945461273,0.00040086422814056277,0.15839263796806335
Direction C Hybrid,001/00000011,0.17132554948329926,0.0004272678925190121,0.14925043284893036
Direction C Hybrid,001/00000012,0.173020601272583,0.00043384163291193545,0.1559431254863739
Direction C Hybrid,001/00000013,0.17868183553218842,0.00040759536204859614,0.1662774533033371
Direction C Hybrid,001/00000014,0.1856936812400818,0.00042387141729705036,0.16237659752368927
Direction C Hybrid,001/00000015,0.18519656360149384,0.0003681087982840836,0.17241165041923523
Direction C Hybrid,001/00000016,0.17972467839717865,0.0003980795154348016,0.16694405674934387
Direction C Hybrid,001/00000017,0.18197399377822876,0.0004023294895887375,0.16667868196964264
Direction C Hybrid,001/00000018,0.17978206276893616,0.00038390213740058243,0.1605384647846222
Direction C Hybrid,001/00000019,0.17567113041877747,0.0003827163018286228,0.1665184497833252
Direction C Hybrid,001/00000020,0.16892991960048676,0.00041014820453710854,0.15742771327495575
Direction C Hybrid,001/00000021,0.16864541172981262,0.0004157026996836066,0.15393511950969696
Direction C Hybrid,001/00000022,0.1633807271718979,0.0004085693508386612,0.15933266282081604
Direction C Hybrid,001/00000023,0.17065688967704773,0.00039673055289313197,0.15559618175029755
Direction C Hybrid,001/00000024,0.16830800473690033,0.0003862605371978134,0.15557338297367096
Direction C Hybrid,001/00000025,0.17793633043766022,0.000429004110628739,0.15811951458454132
Direction C Hybrid,001/00000026,0.18996262550354004,0.00040918492595665157,0.17022424936294556
Direction C Hybrid,001/00000027,0.19180215895175934,0.00041126692667603493,0.17228029668331146
Direction C Hybrid,001/00000028,0.17643004655838013,0.000417081086197868,0.1699460744857788
Direction C Hybrid,001/00000029,0.16239330172538757,0.0003912651154678315,0.15506096184253693
Direction C Hybrid,001/00000030,0.16456100344657898,0.0003881091543007642,0.15210983157157898
Direction C Hybrid,001/00000031,0.16115325689315796,0.0004063471278641373,0.14556752145290375
Direction C Hybrid,001/00000032,0.16604161262512207,0.0003901860909536481,0.14902383089065552
Direction C Hybrid,001/00000033,0.16838082671165466,0.0004917948390357196,0.17520573735237122
Direction C Hybrid,001/00000034,0.16284939646720886,0.00041130807949230075,0.1501324623823166
Direction C Hybrid,001/00000035,0.17127500474452972,0.00040835747495293617,0.15410907566547394
Direction C Hybrid,001/00000036,0.16701430082321167,0.0003885914629790932,0.1498911827802658
Direction C Hybrid,001/00000037,0.16330184042453766,0.0004145886341575533,0.15171122550964355
Direction C Hybrid,001/00000038,0.15945014357566833,0.00041985142161138356,0.1498703509569168
Direction C Hybrid,001/00000039,0.1600988358259201,0.000446846621343866,0.1503915786743164
Direction C Hybrid,001/00000040,0.16680686175823212,0.00042613939149305224,0.15215560793876648
Direction C Hybrid,001/00000041,0.1666203886270523,0.00039493507938459516,0.1590394228696823
Direction C Hybrid,001/00000042,0.15831583738327026,0.00040504560456611216,0.1519365757703781
Direction C Hybrid,001/00000043,0.16866576671600342,0.00039858411764726043,0.15660782158374786
Direction C Hybrid,001/00000044,0.18188966810703278,0.00040416253614239395,0.16148293018341064
Direction C Hybrid,001/00000045,0.18748702108860016,0.00042881740955635905,0.1686987280845642
Direction C Hybrid,001/00000046,0.1673494577407837,0.00042378477519378066,0.16282901167869568
Direction C Hybrid,001/00000047,0.1616411954164505,0.00041786598740145564,0.15153732895851135
Direction C Hybrid,001/00000048,0.16130930185317993,0.00043677029316313565,0.15305271744728088
Direction C Hybrid,001/00000049,0.16600310802459717,0.000435871712397784,0.1502031832933426
Direction C Hybrid,001/00000050,0.16290339827537537,0.00042398678488098085,0.14529620110988617
Direction C Hybrid,001/00000051,0.16199038922786713,0.0003967515076510608,0.1452377438545227
Direction C Hybrid,001/00000052,0.16627132892608643,0.0004422275524120778,0.14914779365062714
Direction C Hybrid,001/00000053,0.1677131950855255,0.0003947568766307086,0.15521080791950226
Direction C Hybrid,001/00000054,0.16656917333602905,0.0004403056518640369,0.14848875999450684
Direction C Hybrid,001/00000055,0.1628016084432602,0.0004254894738551229,0.1505320817232132
Direction C Hybrid,001/00000056,0.165813148021698,0.00042433509952388704,0.14394019544124603
Direction C Hybrid,001/00000057,0.17092925310134888,0.00041855211020447314,0.15546947717666626
Direction C Hybrid,001/00000058,0.16917520761489868,0.0004236430686432868,0.15816646814346313
Direction C Hybrid,001/00000059,0.16631148755550385,0.00043344992445781827,0.15593372285366058
Direction C Hybrid,001/00000060,0.17138509452342987,0.0004466633836273104,0.15477189421653748
Direction C Hybrid,001/00000061,0.17183104157447815,0.00042544028838165104,0.1565685123205185
Direction C Hybrid,001/00000062,0.17224512994289398,0.0004304348840378225,0.15601879358291626
Direction C Hybrid,001/00000063,0.16943344473838806,0.00042419240344315767,0.15922017395496368
Direction C Hybrid,001/00000064,0.16660267114639282,0.0004249866760801524,0.1590586006641388
Direction C Hybrid,001/00000065,0.16803939640522003,0.00032949508749879897,0.17822350561618805
Direction C Hybrid,001/00000066,0.15945324301719666,0.000375960225937888,0.148305743932724
Direction C Hybrid,001/00000067,0.165426567196846,0.0004236674285493791,0.14857396483421326
Direction C Hybrid,001/00000068,0.1704108566045761,0.00044049712596461177,0.16724637150764465
Direction C Hybrid,001/00000069,0.17000386118888855,0.0003969414974562824,0.15857116878032684
Direction C Hybrid,001/00000070,0.17817509174346924,0.0004178982344456017,0.16702021658420563
Direction C Hybrid,001/00000071,0.1856660544872284,0.00043988373363390565,0.16687694191932678
Direction C Hybrid,001/00000072,0.1683439314365387,0.00041852795402519405,0.16226163506507874
Direction C Hybrid,001/00000073,0.1655193716287613,0.00040536862798035145,0.1515367180109024
Direction C Hybrid,001/00000074,0.16271153092384338,0.0004427318344824016,0.15148866176605225
Direction C Hybrid,001/00000075,0.16455784440040588,0.0004355387354735285,0.1528286337852478
Direction C Hybrid,001/00000076,0.1645440310239792,0.00042413754272274673,0.15463751554489136
Direction C Hybrid,001/00000077,0.1704999804496765,0.000435423047747463,0.1542876809835434
Direction C Hybrid,001/00000078,0.16975733637809753,0.0004137965152040124,0.15230342745780945
Direction C Hybrid,001/00000079,0.17812564969062805,0.0003921339812222868,0.15638767182826996
Direction C Hybrid,001/00000080,0.18702775239944458,0.00040161266224458814,0.1673581898212433
Direction C Hybrid,001/00000081,0.1809428483247757,0.00042921723797917366,0.17101898789405823
Direction C Hybrid,001/00000082,0.17305350303649902,0.0004090507864020765,0.15932397544384003
Direction C Hybrid,001/00000083,0.1767646223306656,0.0003899249713867903,0.1611369103193283
Direction C Hybrid,001/00000084,0.18010492622852325,0.00039974600076675415,0.16348353028297424
Direction C Hybrid,001/00000085,0.18182913959026337,0.0004478257615119219,0.16597628593444824
Direction C Hybrid,001/00000086,0.17378343641757965,0.00039904139703139663,0.16401946544647217
Direction C Hybrid,001/00000087,0.17298834025859833,0.00041080554365180433,0.1532650887966156
Direction C Hybrid,001/00000088,0.17531509697437286,0.0004047606489621103,0.15985427796840668
Direction C Hybrid,001/00000089,0.1784125119447708,0.00038360082544386387,0.16270895302295685
Direction C Hybrid,001/00000090,0.1726655215024948,0.0004153947520535439,0.15678176283836365
Direction C Hybrid,001/00000091,0.1714082658290863,0.0004345489724073559,0.1560886800289154
Direction C Hybrid,001/00000092,0.1761685311794281,0.0004548177821561694,0.1626298427581787
Direction C Hybrid,001/00000093,0.18419697880744934,0.00043590995483100414,0.16498547792434692
Direction C Hybrid,001/00000094,0.18396297097206116,0.00041441121720708907,0.16138911247253418
Direction C Hybrid,001/00000095,0.18176494538784027,0.0003982815833296627,0.16786332428455353
Direction C Hybrid,001/00000096,0.1865803301334381,0.00039846275467425585,0.17230334877967834
Direction C Hybrid,001/00000097,0.20195502042770386,0.00038555340142920613,0.1786608248949051
Direction C Hybrid,001/00000098,0.198672354221344,0.000376914074877277,0.1839628517627716
Direction C Hybrid,001/00000099,0.18809324502944946,0.00040700368117541075,0.17401178181171417
Direction C Hybrid,002/00000000,0.10875509679317474,0.000380572397261858,0.1514355093240738
Direction C Hybrid,002/00000001,0.11795933544635773,0.0003391271748114377,0.10712770372629166
Direction C Hybrid,002/00000002,0.10475491732358932,0.0002709113177843392,0.09946447610855103
Direction C Hybrid,002/00000003,0.12392888218164444,0.0002300594060216099,0.101676806807518
Direction C Hybrid,002/00000004,0.12033498287200928,0.0002528395561967045,0.1101556271314621
Direction C Hybrid,002/00000005,0.10898302495479584,0.00024528190260753036,0.10190115123987198
Direction C Hybrid,002/00000006,0.1031419113278389,0.0002387424756307155,0.09657802432775497
Direction C Hybrid,002/00000007,0.09088223427534103,0.00022788558271713555,0.0875721424818039
Direction C Hybrid,002/00000008,0.09613128751516342,0.00023453240282833576,0.08533915877342224
Direction C Hybrid,002/00000009,0.10102630406618118,0.0002673593699000776,0.09353526681661606
Direction C Hybrid,002/00000010,0.09342779964208603,0.0002747492108028382,0.08529308438301086
Direction C Hybrid,002/00000011,0.08823186159133911,0.0002534262603148818,0.08619676530361176
Direction C Hybrid,002/00000012,0.07360886037349701,0.0002539081033319235,0.08029288798570633
Direction C Hybrid,002/00000013,0.0870271846652031,0.000263198307948187,0.07892051339149475
Direction C Hybrid,002/00000014,0.08629955351352692,0.0002687498927116394,0.08494812250137329
Direction C Hybrid,002/00000015,0.08701343834400177,0.00027874126681126654,0.08475670963525772
Direction C Hybrid,002/00000016,0.09388747811317444,0.0002898403035942465,0.09012692421674728
Direction C Hybrid,002/00000017,0.09452572464942932,0.0002995067916344851,0.0908220112323761
Direction C Hybrid,002/00000018,0.07882005721330643,0.000275371567113325,0.08310720324516296
Direction C Hybrid,002/00000019,0.09002410620450974,0.0002614568220451474,0.08193160593509674
Direction C Hybrid,002/00000020,0.08663911372423172,0.00027093919925391674,0.08196290582418442
Direction C Hybrid,002/00000021,0.09044550359249115,0.0002681269543245435,0.08464200794696808
Direction C Hybrid,002/00000022,0.08882710337638855,0.0002736863389145583,0.07733633369207382
Direction C Hybrid,002/00000023,0.09176494181156158,0.00026492634788155556,0.08163689076900482
Direction C Hybrid,002/00000024,0.08413710445165634,0.00025651001487858593,0.07968899607658386
Direction C Hybrid,002/00000025,0.09047269821166992,0.00026992938364855945,0.08312495797872543
Direction C Hybrid,002/00000026,0.08239470422267914,0.00024371610197704285,0.0781794860959053
Direction C Hybrid,002/00000027,0.08916731178760529,0.00022231980983633548,0.07598041743040085
Direction C Hybrid,002/00000028,0.08687912672758102,0.00022811068629380316,0.08142002671957016
Direction C Hybrid,002/00000029,0.08234034478664398,0.00022574199829250574,0.07639934122562408
Direction C Hybrid,002/00000030,0.07440977543592453,0.00021225876116659492,0.07085717469453812
Direction C Hybrid,002/00000031,0.08445006608963013,0.00021145649952813983,0.0709788128733635
Direction C Hybrid,002/00000032,0.08295948803424835,0.00022013149282429367,0.07792006433010101
Direction C Hybrid,002/00000033,0.08510763943195343,0.0002230777172371745,0.0799204632639885
Direction C Hybrid,002/00000034,0.08696354180574417,0.00022982561495155096,0.07710467278957367
Direction C Hybrid,002/00000035,0.0883709043264389,0.00023966003209352493,0.07632172852754593
Direction C Hybrid,002/00000036,0.08478984981775284,0.00022705677838530391,0.07901223748922348
Direction C Hybrid,002/00000037,0.07573740929365158,0.00019928587425965816,0.0716879740357399
Direction C Hybrid,002/00000038,0.08534982055425644,0.0001980717497644946,0.07166718691587448
Direction C Hybrid,002/00000039,0.07612644881010056,0.00020510482136160135,0.07261089980602264
Direction C Hybrid,002/00000040,0.06376441568136215,0.00018517285934649408,0.062415480613708496
Direction C Hybrid,002/00000041,0.0788809210062027,0.00020395788305904716,0.06758148223161697
Direction C Hybrid,002/00000042,0.07040978968143463,0.0002024911082116887,0.06925751268863678
Direction C Hybrid,002/00000043,0.0745837390422821,0.00018960912711918354,0.0669538676738739
Direction C Hybrid,002/00000044,0.07273468375205994,0.00019921845523640513,0.0669633075594902
Direction C Hybrid,002/00000045,0.07198917865753174,0.00020383486116770655,0.06538357585668564
Direction C Hybrid,002/00000046,0.07157303392887115,0.0002177186543121934,0.06448991596698761
Direction C Hybrid,002/00000047,0.07727045565843582,0.00022505177184939384,0.06522570550441742
Direction C Hybrid,002/00000048,0.07079289108514786,0.0002264418435515836,0.06858397275209427
Direction C Hybrid,002/00000049,0.07944831252098083,0.00022804240870755166,0.07029587030410767
Direction C Hybrid,002/00000050,0.08455877006053925,0.00023897757637314498,0.0738905593752861
Direction C Hybrid,002/00000051,0.0869188904762268,0.00023090600734576583,0.07851846516132355
Direction C Hybrid,002/00000052,0.11003340780735016,0.0002466970181558281,0.08697579801082611
Direction C Hybrid,002/00000053,0.09877274185419083,0.00023783174401614815,0.09144429117441177
Direction C Hybrid,002/00000054,0.08458173274993896,0.00021524606563616544,0.08067402988672256
Direction C Hybrid,002/00000055,0.08662928640842438,0.00021210388513281941,0.07589700073003769
Direction C Hybrid,002/00000056,0.08549544960260391,0.00021065952023491263,0.07720853388309479
Direction C Hybrid,002/00000057,0.08772145211696625,0.00021936272969469428,0.07964916527271271
Direction C Hybrid,002/00000058,0.0770789310336113,0.00021356067736633122,0.07580070197582245
Direction C Hybrid,002/00000059,0.08192338049411774,0.00022455613361671567,0.07104568183422089
Direction C Hybrid,002/00000060,0.07746229320764542,0.0002362678205827251,0.07472798228263855
Direction C Hybrid,002/00000061,0.08053893595933914,0.0002342970692552626,0.0736737847328186
Direction C Hybrid,002/00000062,0.07232314348220825,0.0002210683305747807,0.07352294772863388
Direction C Hybrid,002/00000063,0.08570083975791931,0.00022898639144841582,0.07109753042459488
Direction C Hybrid,002/00000064,0.08204443752765656,0.00024132427643053234,0.07675722241401672
Direction C Hybrid,002/00000065,0.07730662077665329,0.00023077022342476994,0.07596377283334732
Direction C Hybrid,002/00000066,0.07375875115394592,0.00023913559562060982,0.07306324690580368
Direction C Hybrid,002/00000067,0.073688805103302,0.0002243167400592938,0.06881275027990341
Direction C Hybrid,002/00000068,0.07651906460523605,0.00021652861323673278,0.0698348730802536
Direction C Hybrid,002/00000069,0.09013665467500687,0.0002397356875007972,0.07580114901065826
